Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jimfs,com.google.common.jimfs,PollingWatchService.Snapshot,1,0,0,0,44,0,0,0,-1.0,1,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PollingWatchService.java,200
jimfs,com.google.common.jimfs,Name,7,2,8,4,67,11,0,0,0.5,15,1,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/Name.java,25
jimfs,com.google.common.jimfs,PathService,13,0,22,17,191,31,0,0,0.13636363636363635,10,6,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/PathService.java,43
jimfs,com.google.common.jimfs,WatchServiceConfiguration,3,0,3,1,41,3,1,0,1.0,5,3,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/WatchServiceConfiguration.java,26
jimfs,com.google.common.jimfs,WatchServiceConfiguration.PollingConfig,2,0,0,0,18,0,0,1,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/WatchServiceConfiguration.java,54
jimfs,com.google.common.jimfs,Util,5,0,7,1,67,12,0,0,0.8571428571428571,4,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/Util.java,24
jimfs,com.google.common.jimfs,DowngradedDirectoryStream,1,0,3,2,16,3,0,0,0.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/DowngradedDirectoryStream.java,27
jimfs,com.google.common.jimfs,SystemJimfsFileSystemProvider,2,0,25,22,135,27,0,0,0.72,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/SystemJimfsFileSystemProvider.java,51
jimfs,com.google.common.jimfs,UserLookupService,2,0,5,3,71,6,0,0,0.0,3,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/UserLookupService.java,27
jimfs,com.google.common.jimfs,UserLookupService.NamedPrincipal,1,0,0,0,18,0,0,0,-1.0,0,0,/data/henrique/multiagent_refactoring/project/data/repositories/jimfs/jimfs/src/main/java/com/google/common/jimfs/UserLookupService.java,63
