Project,Package,Class,Method,Smell,Description,Method start line no,File
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,format,Magic Number,The method contains a magic number: 3,225,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,format,Magic Number,The method contains a magic number: 3,225,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatDurationWords,Complex Method,Cyclomatic complexity of the method is 9,418,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Complex Conditional,The conditional expression start instanceof GregorianCalendar && start.get(Calendar.MONTH) == Calendar.FEBRUARY && start.get(Calendar.DAY_OF_MONTH) == 29 is complex.,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Complex Method,Cyclomatic complexity of the method is 20,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Long Parameter List,The method has 5 parameters. ,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Long Statement,The length of the statement "if (start instanceof GregorianCalendar && start.get(Calendar.MONTH) == Calendar.FEBRUARY && start.get(Calendar.DAY_OF_MONTH) == 29) {" is 133.,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Magic Number,The method contains a magic number: 12,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Magic Number,The method contains a magic number: 12,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,formatPeriod,Magic Number,The method contains a magic number: 29,505,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,DurationFormatUtils,lexx,Complex Method,Cyclomatic complexity of the method is 21,674,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationFormatUtils.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,modify,Magic Number,The method contains a magic number: 100,656,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,modify,Magic Number,The method contains a magic number: 7,683,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,modify,Magic Number,The method contains a magic number: 24,694,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,modify,Magic Number,The method contains a magic number: 12,701,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getCache,Magic Number,The method contains a magic number: 3,747,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,simpleQuote,Complex Method,Cyclomatic complexity of the method is 15,762,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,simpleQuote,Long Statement,The length of the statement "case '\\':case '^':case '$':case '.':case '|':case '?':case '*':case '+':case '(':case ')':case '[':case '{': sb.append('\\');" is 126.,762,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,FastDateParser,Magic Number,The method contains a magic number: 80,827,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,FastDateParser,Magic Number,The method contains a magic number: 100,827,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,FastDateParser,Magic Number,The method contains a magic number: 100,827,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,adjustYear,Magic Number,The method contains a magic number: 100,857,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getLocaleSpecificStrategy,Long Statement,The length of the statement "return cache.computeIfAbsent(locale`k -> field == Calendar.ZONE_OFFSET ? new TimeZoneStrategy(locale) : new CaseInsensitiveTextStrategy(field`definingCalendar`locale));" is 168.,893,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getStrategy,Complex Method,Cyclomatic complexity of the method is 25,915,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getStrategy,Long Statement,The length of the statement "case 'M':case 'L':return width >= 3 ? getLocaleSpecificStrategy(Calendar.MONTH`definingCalendar) : NUMBER_MONTH_STRATEGY;" is 121.,915,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getStrategy,Magic Number,The method contains a magic number: 3,915,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getStrategy,Magic Number,The method contains a magic number: 2,915,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,getStrategy,Magic Number,The method contains a magic number: 2,915,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,hashCode,Magic Number,The method contains a magic number: 13,987,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,hashCode,Magic Number,The method contains a magic number: 13,987,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,parse,Long Statement,The length of the statement "throw new ParseException("(The " + locale + " locale does not support dates before 1868 AD)\nUnparseable date: \""+ source`pp.getErrorIndex());" is 143.,1020,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDateParser,toStringAll,Long Statement,The length of the statement "return "FastDateParser [pattern=" + pattern + "` timeZone="+ timeZone+ "` locale="+ locale+ "` century="+ century+ "` startYear="+ startYear+ "` patterns="+ patterns+ "]";" is 171.,1119,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDateParser.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendDigits,Magic Number,The method contains a magic number: 10,907,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendDigits,Magic Number,The method contains a magic number: 10,907,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Complex Method,Cyclomatic complexity of the method is 15,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10000,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 4,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 1000,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 100,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 4,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 1000,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 1000,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 3,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 100,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 100,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 100,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 2,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Magic Number,The method contains a magic number: 10,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,appendFullDigits,Missing default,The following switch statement is missing a default case: switch (nDigits) {,919,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,hashCode,Magic Number,The method contains a magic number: 13,1293,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,hashCode,Magic Number,The method contains a magic number: 13,1293,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Complex Method,Cyclomatic complexity of the method is 38,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Long Method,The method has 118 lines of code.,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 2,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 4,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 4,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 3,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 2,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 4,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 3,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 2,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 4,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 4,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parsePattern,Magic Number,The method contains a magic number: 2,1328,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,parseToken,Complex Method,Cyclomatic complexity of the method is 8,1476,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,FastDatePrinter,selectNumberRule,Magic Number,The method contains a magic number: 2,1542,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/FastDatePrinter.java
commons-lang,org.apache.commons.lang3.time,DurationUtils,getNanosOfMilli,Magic Number,The method contains a magic number: 1_000_000,113,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationUtils.java
commons-lang,org.apache.commons.lang3.time,DurationUtils,toChronoUnit,Complex Method,Cyclomatic complexity of the method is 8,198,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/DurationUtils.java
commons-lang,org.apache.commons.lang3.time,GmtTimeZone,twoDigits,Magic Number,The method contains a magic number: 10,37,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/GmtTimeZone.java
commons-lang,org.apache.commons.lang3.time,GmtTimeZone,twoDigits,Magic Number,The method contains a magic number: 10,37,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/GmtTimeZone.java
commons-lang,org.apache.commons.lang3.time,GmtTimeZone,GmtTimeZone,Long Statement,The length of the statement "zoneId=twoDigits(twoDigits(new StringBuilder(9).append(TimeZones.GMT_ID).append(negate ? '-' : '+')`hours).append(':')`minutes).toString();" is 139.,44,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/GmtTimeZone.java
commons-lang,org.apache.commons.lang3.time,GmtTimeZone,GmtTimeZone,Magic Number,The method contains a magic number: 9,44,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/GmtTimeZone.java
commons-lang,org.apache.commons.lang3.time,GmtTimeZone,getOffset,Long Parameter List,The method has 6 parameters. ,79,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/main/java/org/apache/commons/lang3/time/GmtTimeZone.java
commons-lang,org.apache.commons.lang3.time,FastDateParserSDFTest,data,Long Statement,The length of the statement "return Stream.of(Arguments.of("z yyyy"`"GMT 2010"`Locale.UK`true)`Arguments.of("z yyyy"`"GMT-123 2010"`Locale.UK`false)`Arguments.of("z yyyy"`"GMT-1234 2010"`Locale.UK`false)`Arguments.of("z yyyy"`"GMT-12:34 2010"`Locale.UK`true)`Arguments.of("z yyyy"`"GMT-1:23 2010"`Locale.UK`true)`Arguments.of("z yyyy"`"-1234 2010"`Locale.UK`true)`Arguments.of("z yyyy"`"-12:34 2010"`Locale.UK`false)`Arguments.of("z yyyy"`"-123 2010"`Locale.UK`false)`Arguments.of("MM/dd/yyyy"`"01/11/12"`Locale.UK`true)`Arguments.of("MM/dd/yy"`"01/11/12"`Locale.UK`true)`Arguments.of("HH"`"00"`Locale.UK`true)`Arguments.of("KK"`"00"`Locale.UK`true)`Arguments.of("hh"`"00"`Locale.UK`true)`Arguments.of("kk"`"00"`Locale.UK`true)`Arguments.of("HH"`"01"`Locale.UK`true)`Arguments.of("KK"`"01"`Locale.UK`true)`Arguments.of("hh"`"01"`Locale.UK`true)`Arguments.of("kk"`"01"`Locale.UK`true)`Arguments.of("HH"`"11"`Locale.UK`true)`Arguments.of("KK"`"11"`Locale.UK`true)`Arguments.of("hh"`"11"`Locale.UK`true)`Arguments.of("kk"`"11"`Locale.UK`true)`Arguments.of("HH"`"12"`Locale.UK`true)`Arguments.of("KK"`"12"`Locale.UK`true)`Arguments.of("hh"`"12"`Locale.UK`true)`Arguments.of("kk"`"12"`Locale.UK`true)`Arguments.of("HH"`"13"`Locale.UK`true)`Arguments.of("KK"`"13"`Locale.UK`true)`Arguments.of("hh"`"13"`Locale.UK`true)`Arguments.of("kk"`"13"`Locale.UK`true)`Arguments.of("HH"`"23"`Locale.UK`true)`Arguments.of("KK"`"23"`Locale.UK`true)`Arguments.of("hh"`"23"`Locale.UK`true)`Arguments.of("kk"`"23"`Locale.UK`true)`Arguments.of("HH"`"24"`Locale.UK`true)`Arguments.of("KK"`"24"`Locale.UK`true)`Arguments.of("hh"`"24"`Locale.UK`true)`Arguments.of("kk"`"24"`Locale.UK`true)`Arguments.of("HH"`"25"`Locale.UK`true)`Arguments.of("KK"`"25"`Locale.UK`true)`Arguments.of("hh"`"25"`Locale.UK`true)`Arguments.of("kk"`"25"`Locale.UK`true)`Arguments.of("HH"`"48"`Locale.UK`true)`Arguments.of("KK"`"48"`Locale.UK`true)`Arguments.of("hh"`"48"`Locale.UK`true)`Arguments.of("kk"`"48"`Locale.UK`true));" is 1948.,44,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/FastDateParserSDFTest.java
commons-lang,org.apache.commons.lang3.time,FastDateParserSDFTest,checkParsePosition,Long Statement,The length of the statement "throw new RuntimeException("Test data error: expected SDF parse to consume entire string; endindex " + endIndex + " != "+ length);" is 130.,147,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/FastDateParserSDFTest.java
commons-lang,org.apache.commons.lang3.time,FastDateParserSDFTest,checkParsePosition,Long Statement,The length of the statement "assertTrue(sdferrorIndex - fdferrorIndex <= 4`"FDF error index (" + fdferrorIndex + ") should approximate SDF index ("+ sdferrorIndex+ ")");" is 140.,147,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/FastDateParserSDFTest.java
commons-lang,org.apache.commons.lang3.time,FastDateParserSDFTest,checkParsePosition,Magic Number,The method contains a magic number: 4,147,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/FastDateParserSDFTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Long Statement,The length of the statement "return Stream.of(Arguments.of(new GregorianCalendar(2005`Calendar.JANUARY`1)`"2004-W53-6")`Arguments.of(new GregorianCalendar(2005`Calendar.JANUARY`2)`"2004-W53-7")`Arguments.of(new GregorianCalendar(2005`Calendar.DECEMBER`31)`"2005-W52-6")`Arguments.of(new GregorianCalendar(2007`Calendar.JANUARY`1)`"2007-W01-1")`Arguments.of(new GregorianCalendar(2007`Calendar.DECEMBER`30)`"2007-W52-7")`Arguments.of(new GregorianCalendar(2007`Calendar.DECEMBER`31)`"2008-W01-1")`Arguments.of(new GregorianCalendar(2008`Calendar.JANUARY`1)`"2008-W01-2")`Arguments.of(new GregorianCalendar(2008`Calendar.DECEMBER`28)`"2008-W52-7")`Arguments.of(new GregorianCalendar(2008`Calendar.DECEMBER`29)`"2009-W01-1")`Arguments.of(new GregorianCalendar(2008`Calendar.DECEMBER`30)`"2009-W01-2")`Arguments.of(new GregorianCalendar(2008`Calendar.DECEMBER`31)`"2009-W01-3")`Arguments.of(new GregorianCalendar(2009`Calendar.JANUARY`1)`"2009-W01-4")`Arguments.of(new GregorianCalendar(2009`Calendar.DECEMBER`31)`"2009-W53-4")`Arguments.of(new GregorianCalendar(2010`Calendar.JANUARY`1)`"2009-W53-5")`Arguments.of(new GregorianCalendar(2010`Calendar.JANUARY`2)`"2009-W53-6")`Arguments.of(new GregorianCalendar(2010`Calendar.JANUARY`3)`"2009-W53-7"));" is 1218.,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2005,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2005,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2005,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 31,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2007,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2007,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 30,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2007,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 31,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 2008,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
commons-lang,org.apache.commons.lang3.time,WeekYearTest,data,Magic Number,The method contains a magic number: 28,35,/data/henrique/multiagent_refactoring/project/data/repositories/commons-lang/src/test/java/org/apache/commons/lang3/time/WeekYearTest.java
