Project,Package,Class,NOF,NOPF,NOM,NOPM,LOC,WMC,NC,DIT,LCOM,Fan-In,Fan-Out,File,Line no
jsoup,org.jsoup.nodes,Element.TextAccumulator,1,0,0,0,45,0,0,1,-1.0,0,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java,1557
jsoup,org.jsoup.nodes,Element.NodeList,1,0,0,0,18,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Element.java,2154
jsoup,org.jsoup.nodes,DocumentForms,0,0,2,0,17,4,0,0,-1.0,1,3,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DocumentForms.java,8
jsoup,org.jsoup.nodes,PseudoTextElement,0,0,3,1,13,3,0,2,-1.0,0,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/PseudoTextElement.java,6
jsoup,org.jsoup.nodes,Document,13,0,31,27,420,44,0,2,0.41935483870967744,89,18,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java,21
jsoup,org.jsoup.nodes,Document.OutputSettings,7,0,0,0,157,0,0,0,-1.0,0,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java,305
jsoup,org.jsoup.nodes,Document.Syntax,0,0,0,0,4,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java,309
jsoup,org.jsoup.nodes,Document.QuirksMode,0,0,0,0,1,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Document.java,522
jsoup,org.jsoup.nodes,DataNode,0,0,6,5,46,9,0,2,-1.0,8,3,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/DataNode.java,5
jsoup,org.jsoup.nodes,NodeUtils,0,0,5,0,43,5,0,0,-1.0,3,8,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/NodeUtils.java,16
jsoup,org.jsoup.nodes,FormElement,2,0,7,6,96,20,0,2,0.42857142857142855,6,12,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/FormElement.java,18
jsoup,org.jsoup.nodes,Printer,5,0,9,2,176,14,1,1,0.0,2,10,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java,10
jsoup,org.jsoup.nodes,Printer.Pretty,2,0,0,0,113,0,0,2,-1.0,0,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java,57
jsoup,org.jsoup.nodes,Printer.Outline,0,0,0,0,18,0,0,0,-1.0,0,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Printer.java,213
jsoup,org.jsoup.nodes,Entities,18,0,21,8,299,59,0,0,0.14285714285714285,19,10,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Entities.java,21
jsoup,org.jsoup.nodes,Entities.EscapeMode,4,0,0,0,32,0,0,0,-1.0,1,1,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Entities.java,42
jsoup,org.jsoup.nodes,Entities.CoreCharset,0,0,0,0,6,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Entities.java,361
jsoup,org.jsoup.nodes,XmlDeclaration,1,0,9,6,65,12,0,2,0.7777777777777778,10,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/XmlDeclaration.java,7
jsoup,org.jsoup.nodes,TextNode,0,0,14,10,92,15,1,2,-1.0,14,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/TextNode.java,8
jsoup,org.jsoup.nodes,Comment,0,0,9,7,57,10,0,2,-1.0,9,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Comment.java,9
jsoup,org.jsoup.nodes,Node,4,0,81,59,779,142,2,0,0.2222222222222222,33,13,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/main/java/org/jsoup/nodes/Node.java,21
jsoup,org.jsoup.nodes,ElementTest,1,0,255,162,2504,274,0,0,0.9372549019607843,0,22,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/ElementTest.java,41
jsoup,org.jsoup.nodes,FormElementTest,0,0,14,13,142,14,0,0,-1.0,0,9,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/FormElementTest.java,17
jsoup,org.jsoup.nodes,NodeTest,0,0,41,30,392,47,0,0,-1.0,0,9,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeTest.java,15
jsoup,org.jsoup.nodes,BuildEntities,5,0,3,1,81,8,0,0,0.6666666666666666,0,5,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/BuildEntities.java,16
jsoup,org.jsoup.nodes,BuildEntities.CharacterRef,3,0,0,0,8,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/BuildEntities.java,87
jsoup,org.jsoup.nodes,BuildEntities.ByCode,0,0,0,0,15,0,0,0,-1.0,1,0,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/BuildEntities.java,106
jsoup,org.jsoup.nodes,NodeIteratorTest,1,0,16,1,209,39,0,0,0.125,0,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeIteratorTest.java,11
jsoup,org.jsoup.nodes,DocumentTypeTest,0,0,8,5,71,8,0,0,-1.0,0,4,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTypeTest.java,10
jsoup,org.jsoup.nodes,NodeStreamTest,1,0,6,0,40,6,0,0,0.3333333333333333,0,2,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/NodeStreamTest.java,13
jsoup,org.jsoup.nodes,DocumentTest,2,0,39,33,369,41,0,0,0.6923076923076923,0,14,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/DocumentTest.java,22
jsoup,org.jsoup.nodes,LeafNodeTest,0,0,4,3,51,6,0,0,-1.0,0,6,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/LeafNodeTest.java,10
jsoup,org.jsoup.nodes,AttributeTest,0,0,12,9,90,12,0,0,-1.0,0,7,/data/henrique/langchain_prototype/new/data/repositories/jsoup/src/test/java/org/jsoup/nodes/AttributeTest.java,11
