Project,Package,Class,Smell,Description,File
javaparser,com.github.javaparser.symbolsolver,Issue2781Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.StaticJavaParser.getConfiguration; com.github.javaparser.ParserConfiguration.setSymbolResolver,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2781Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2878Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2878Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2878Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2878Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2878Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2878Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2878Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2878Test.java
javaparser,com.github.javaparser.symbolsolver,Issue2878Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedSignature; com.github.javaparser.ast.expr.ObjectCreationExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue2878Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1713Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1713Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1713Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.AnnotationExpr.resolve; com.github.javaparser.resolution.declarations.ResolvedTypeDeclaration.getQualifiedName,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1713Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1945Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1945Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1945Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.resolution.declarations.ResolvedMethodLikeDeclaration.getQualifiedName; com.github.javaparser.ast.expr.MethodCallExpr.resolve,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1945Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1945Test,Law of Demeter violation,The tool detected the smell in this method (test) because the method voilates the law of Demeter. The long chain of method invocations is : com.github.javaparser.ast.expr.Expression.calculateResolvedType; com.github.javaparser.resolution.types.ResolvedType.describe,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1945Test.java
javaparser,com.github.javaparser.symbolsolver,Issue1769Test,Hard-wired Dependency,The tool detected the smell in this class because the class creates objects of concrete classes and uses them. Following concrete classes are instantiated and used: com.github.javaparser.ParserConfiguration,/data/henrique/multiagent_refactoring/project/data/repositories/javaparser/javaparser-symbol-solver-testing/src/test/java/com/github/javaparser/symbolsolver/Issue1769Test.java
